COD_VAR;LIB_VAR;LIB_VAR_LONG;COD_MOD;LIB_MOD;TYPE_VAR;LONG_VAR
CODGEO;Code géographique;Code géographique;09051;Bénaix;CHAR;5
CODGEO;Code géographique;Code géographique;09052;Besset;CHAR;5
CODGEO;Code géographique;Code géographique;09053;Bestiac;CHAR;5
CODGEO;Code géographique;Code géographique;09054;Betchat;CHAR;5
CODGEO;Code géographique;Code géographique;09055;Bethmale;CHAR;5
CODGEO;Code géographique;Code géographique;09056;Bézac;CHAR;5
CODGEO;Code géographique;Code géographique;09057;Biert;CHAR;5
CODGEO;Code géographique;Code géographique;09058;Bompas;CHAR;5
CODGEO;Code géographique;Code géographique;09059;Bonac-Irazein;CHAR;5
CODGEO;Code géographique;Code géographique;09060;Bonnac;CHAR;5
CODGEO;Code géographique;Code géographique;09061;Les Bordes-sur-Arize;CHAR;5
CODGEO;Code géographique;Code géographique;09062;Bordes-Uchentein;CHAR;5
CODGEO;Code géographique;Code géographique;09063;Le Bosc;CHAR;5
CODGEO;Code géographique;Code géographique;09064;Bouan;CHAR;5
CODGEO;Code géographique;Code géographique;09065;Boussenac;CHAR;5
CODGEO;Code géographique;Code géographique;09066;Brassac;CHAR;5
CODGEO;Code géographique;Code géographique;09067;Brie;CHAR;5
CODGEO;Code géographique;Code géographique;09068;Burret;CHAR;5
CODGEO;Code géographique;Code géographique;09069;Buzan;CHAR;5
CODGEO;Code géographique;Code géographique;09070;Les Cabannes;CHAR;5
CODGEO;Code géographique;Code géographique;09071;Cadarcet;CHAR;5
CODGEO;Code géographique;Code géographique;09072;Calzan;CHAR;5
CODGEO;Code géographique;Code géographique;09073;Camarade;CHAR;5
CODGEO;Code géographique;Code géographique;09074;Camon;CHAR;5
CODGEO;Code géographique;Code géographique;09075;Campagne-sur-Arize;CHAR;5
CODGEO;Code géographique;Code géographique;09076;Canté;CHAR;5
CODGEO;Code géographique;Code géographique;09077;Capoulet-et-Junac;CHAR;5
CODGEO;Code géographique;Code géographique;09078;Carcanières;CHAR;5
CODGEO;Code géographique;Code géographique;09079;Carla-Bayle;CHAR;5
CODGEO;Code géographique;Code géographique;09080;Carla-de-Roquefort;CHAR;5
CODGEO;Code géographique;Code géographique;09081;Le Carlaret;CHAR;5
CODGEO;Code géographique;Code géographique;09082;Castelnau-Durban;CHAR;5
CODGEO;Code géographique;Code géographique;09083;Castéras;CHAR;5
CODGEO;Code géographique;Code géographique;09084;Castex;CHAR;5
CODGEO;Code géographique;Code géographique;09085;Castillon-en-Couserans;CHAR;5
CODGEO;Code géographique;Code géographique;09086;Caumont;CHAR;5
CODGEO;Code géographique;Code géographique;09087;Caussou;CHAR;5
CODGEO;Code géographique;Code géographique;09088;Caychax;CHAR;5
CODGEO;Code géographique;Code géographique;09089;Cazals-des-Baylès;CHAR;5
CODGEO;Code géographique;Code géographique;09090;Cazaux;CHAR;5
CODGEO;Code géographique;Code géographique;09091;Cazavet;CHAR;5
CODGEO;Code géographique;Code géographique;09092;Cazenave-Serres-et-Allens;CHAR;5
CODGEO;Code géographique;Code géographique;09093;Celles;CHAR;5
CODGEO;Code géographique;Code géographique;09094;Cérizols;CHAR;5
CODGEO;Code géographique;Code géographique;09095;Cescau;CHAR;5
CODGEO;Code géographique;Code géographique;09096;Château-Verdun;CHAR;5
CODGEO;Code géographique;Code géographique;09097;Clermont;CHAR;5
CODGEO;Code géographique;Code géographique;09098;Contrazy;CHAR;5
CODGEO;Code géographique;Code géographique;09099;Cos;CHAR;5
CODGEO;Code géographique;Code géographique;09100;Couflens;CHAR;5
CODGEO;Code géographique;Code géographique;09101;Coussa;CHAR;5
CODGEO;Code géographique;Code géographique;09102;Coutens;CHAR;5
CODGEO;Code géographique;Code géographique;09103;Crampagna;CHAR;5
CODGEO;Code géographique;Code géographique;09104;Dalou;CHAR;5
CODGEO;Code géographique;Code géographique;09105;Daumazan-sur-Arize;CHAR;5
CODGEO;Code géographique;Code géographique;09106;Dreuilhe;CHAR;5
CODGEO;Code géographique;Code géographique;09107;Dun;CHAR;5
CODGEO;Code géographique;Code géographique;09108;Durban-sur-Arize;CHAR;5
CODGEO;Code géographique;Code géographique;09109;Durfort;CHAR;5
CODGEO;Code géographique;Code géographique;09110;Encourtiech;CHAR;5
CODGEO;Code géographique;Code géographique;09111;Engomer;CHAR;5
CODGEO;Code géographique;Code géographique;09113;Ercé;CHAR;5
CODGEO;Code géographique;Code géographique;09114;Erp;CHAR;5
CODGEO;Code géographique;Code géographique;09115;Esclagne;CHAR;5
CODGEO;Code géographique;Code géographique;09116;Escosse;CHAR;5
CODGEO;Code géographique;Code géographique;09117;Esplas;CHAR;5
CODGEO;Code géographique;Code géographique;09118;Esplas-de-Sérou;CHAR;5
CODGEO;Code géographique;Code géographique;09119;Eycheil;CHAR;5
CODGEO;Code géographique;Code géographique;09120;Fabas;CHAR;5
CODGEO;Code géographique;Code géographique;09121;Ferrières-sur-Ariège;CHAR;5
CODGEO;Code géographique;Code géographique;09122;Foix;CHAR;5
CODGEO;Code géographique;Code géographique;09123;Fornex;CHAR;5
CODGEO;Code géographique;Code géographique;09124;Le Fossat;CHAR;5
CODGEO;Code géographique;Code géographique;09125;Fougax-et-Barrineuf;CHAR;5
CODGEO;Code géographique;Code géographique;09126;Freychenet;CHAR;5
CODGEO;Code géographique;Code géographique;09127;Gabre;CHAR;5
CODGEO;Code géographique;Code géographique;09128;Gajan;CHAR;5
CODGEO;Code géographique;Code géographique;09129;Galey;CHAR;5
CODGEO;Code géographique;Code géographique;09130;Ganac;CHAR;5
CODGEO;Code géographique;Code géographique;09131;Garanou;CHAR;5
CODGEO;Code géographique;Code géographique;09132;Gaudiès;CHAR;5
CODGEO;Code géographique;Code géographique;09133;Génat;CHAR;5
CODGEO;Code géographique;Code géographique;09134;Gestiès;CHAR;5
CODGEO;Code géographique;Code géographique;09136;Gourbit;CHAR;5
CODGEO;Code géographique;Code géographique;09137;Gudas;CHAR;5
CODGEO;Code géographique;Code géographique;09138;L'Herm;CHAR;5
CODGEO;Code géographique;Code géographique;09139;L'Hospitalet-près-l'Andorre;CHAR;5
CODGEO;Code géographique;Code géographique;09140;Ignaux;CHAR;5
CODGEO;Code géographique;Code géographique;09141;Illartein;CHAR;5
CODGEO;Code géographique;Code géographique;09142;Ilhat;CHAR;5
CODGEO;Code géographique;Code géographique;09143;Illier-et-Laramade;CHAR;5
CODGEO;Code géographique;Code géographique;09145;Les Issards;CHAR;5
CODGEO;Code géographique;Code géographique;09146;Justiniac;CHAR;5
CODGEO;Code géographique;Code géographique;09147;Labatut;CHAR;5
CODGEO;Code géographique;Code géographique;09148;Lacave;CHAR;5
CODGEO;Code géographique;Code géographique;09149;Lacourt;CHAR;5
CODGEO;Code géographique;Code géographique;09150;Lagarde;CHAR;5
CODGEO;Code géographique;Code géographique;09151;Lanoux;CHAR;5
CODGEO;Code géographique;Code géographique;09152;Lapège;CHAR;5
CODGEO;Code géographique;Code géographique;09153;Lapenne;CHAR;5
CODGEO;Code géographique;Code géographique;09154;Larbont;CHAR;5
CODGEO;Code géographique;Code géographique;09155;Larcat;CHAR;5
CODGEO;Code géographique;Code géographique;09156;Larnat;CHAR;5
CODGEO;Code géographique;Code géographique;09157;Laroque-d'Olmes;CHAR;5
CODGEO;Code géographique;Code géographique;09158;Lasserre;CHAR;5
CODGEO;Code géographique;Code géographique;09159;Lassur;CHAR;5
CODGEO;Code géographique;Code géographique;09160;Lavelanet;CHAR;5
CODGEO;Code géographique;Code géographique;09161;Léran;CHAR;5
CODGEO;Code géographique;Code géographique;09162;Lercoul;CHAR;5
CODGEO;Code géographique;Code géographique;09163;Lescousse;CHAR;5
CODGEO;Code géographique;Code géographique;09164;Lescure;CHAR;5
CODGEO;Code géographique;Code géographique;09165;Lesparrou;CHAR;5
CODGEO;Code géographique;Code géographique;09166;Leychert;CHAR;5
CODGEO;Code géographique;Code géographique;09167;Lézat-sur-Lèze;CHAR;5
CODGEO;Code géographique;Code géographique;09168;Lieurac;CHAR;5
CODGEO;Code géographique;Code géographique;09169;Limbrassac;CHAR;5
CODGEO;Code géographique;Code géographique;09170;Lissac;CHAR;5
CODGEO;Code géographique;Code géographique;09171;Lordat;CHAR;5
CODGEO;Code géographique;Code géographique;09172;Loubaut;CHAR;5
CODGEO;Code géographique;Code géographique;09173;Loubens;CHAR;5
CODGEO;Code géographique;Code géographique;09174;Loubières;CHAR;5
CODGEO;Code géographique;Code géographique;09175;Ludiès;CHAR;5
CODGEO;Code géographique;Code géographique;09176;Luzenac;CHAR;5
CODGEO;Code géographique;Code géographique;09177;Madière;CHAR;5
CODGEO;Code géographique;Code géographique;09178;Malegoude;CHAR;5
CODGEO;Code géographique;Code géographique;09179;Malléon;CHAR;5
CODGEO;Code géographique;Code géographique;09180;Manses;CHAR;5
CODGEO;Code géographique;Code géographique;09181;Le Mas-d'Azil;CHAR;5
CODGEO;Code géographique;Code géographique;09182;Massat;CHAR;5
CODGEO;Code géographique;Code géographique;09183;Mauvezin-de-Prat;CHAR;5
CODGEO;Code géographique;Code géographique;09184;Mauvezin-de-Sainte-Croix;CHAR;5
CODGEO;Code géographique;Code géographique;09185;Mazères;CHAR;5
CODGEO;Code géographique;Code géographique;09186;Méras;CHAR;5
CODGEO;Code géographique;Code géographique;09187;Mercenac;CHAR;5
CODGEO;Code géographique;Code géographique;09188;Mercus-Garrabet;CHAR;5
CODGEO;Code géographique;Code géographique;09189;Mérens-les-Vals;CHAR;5
CODGEO;Code géographique;Code géographique;09190;Mérigon;CHAR;5
CODGEO;Code géographique;Code géographique;09192;Miglos;CHAR;5
CODGEO;Code géographique;Code géographique;09193;Mijanès;CHAR;5
CODGEO;Code géographique;Code géographique;09194;Mirepoix;CHAR;5
CODGEO;Code géographique;Code géographique;09195;Monesple;CHAR;5
CODGEO;Code géographique;Code géographique;09196;Montagagne;CHAR;5
CODGEO;Code géographique;Code géographique;09197;Montaillou;CHAR;5
CODGEO;Code géographique;Code géographique;09198;Montardit;CHAR;5
CODGEO;Code géographique;Code géographique;09199;Montaut;CHAR;5
CODGEO;Code géographique;Code géographique;09200;Montbel;CHAR;5
CODGEO;Code géographique;Code géographique;09201;Montégut-en-Couserans;CHAR;5
CODGEO;Code géographique;Code géographique;09202;Montégut-Plantaurel;CHAR;5
CODGEO;Code géographique;Code géographique;09203;Montels;CHAR;5
CODGEO;Code géographique;Code géographique;09204;Montesquieu-Avantès;CHAR;5
CODGEO;Code géographique;Code géographique;09205;Montfa;CHAR;5
CODGEO;Code géographique;Code géographique;09206;Montferrier;CHAR;5
CODGEO;Code géographique;Code géographique;09207;Montgaillard;CHAR;5
CODGEO;Code géographique;Code géographique;09208;Montgauch;CHAR;5
CODGEO;Code géographique;Code géographique;09209;Montjoie-en-Couserans;CHAR;5
CODGEO;Code géographique;Code géographique;09210;Montoulieu;CHAR;5
CODGEO;Code géographique;Code géographique;09211;Montségur;CHAR;5
CODGEO;Code géographique;Code géographique;09212;Montseron;CHAR;5
CODGEO;Code géographique;Code géographique;09213;Moulin-Neuf;CHAR;5
CODGEO;Code géographique;Code géographique;09214;Moulis;CHAR;5
CODGEO;Code géographique;Code géographique;09215;Nalzen;CHAR;5
CODGEO;Code géographique;Code géographique;09216;Nescus;CHAR;5
CODGEO;Code géographique;Code géographique;09217;Niaux;CHAR;5
CODGEO;Code géographique;Code géographique;09218;Orgeix;CHAR;5
CODGEO;Code géographique;Code géographique;09219;Orgibet;CHAR;5
CODGEO;Code géographique;Code géographique;09220;Orlu;CHAR;5
CODGEO;Code géographique;Code géographique;09221;Ornolac-Ussat-les-Bains;CHAR;5
CODGEO;Code géographique;Code géographique;09222;Orus;CHAR;5
CODGEO;Code géographique;Code géographique;09223;Oust;CHAR;5
CODGEO;Code géographique;Code géographique;09224;Pailhès;CHAR;5
CODGEO;Code géographique;Code géographique;09225;Pamiers;CHAR;5
CODGEO;Code géographique;Code géographique;09226;Pech;CHAR;5
CODGEO;Code géographique;Code géographique;09227;Péreille;CHAR;5
CODGEO;Code géographique;Code géographique;09228;Perles-et-Castelet;CHAR;5
CODGEO;Code géographique;Code géographique;09229;Le Peyrat;CHAR;5
CODGEO;Code géographique;Code géographique;09230;Le Pla;CHAR;5
CODGEO;Code géographique;Code géographique;09231;Le Port;CHAR;5
CODGEO;Code géographique;Code géographique;09232;Prades;CHAR;5
CODGEO;Code géographique;Code géographique;09233;Pradettes;CHAR;5
CODGEO;Code géographique;Code géographique;09234;Pradières;CHAR;5
CODGEO;Code géographique;Code géographique;09235;Prat-Bonrepaux;CHAR;5
CODGEO;Code géographique;Code géographique;09236;Prayols;CHAR;5
CODGEO;Code géographique;Code géographique;09237;Le Puch;CHAR;5
CODGEO;Code géographique;Code géographique;09238;Les Pujols;CHAR;5
CODGEO;Code géographique;Code géographique;09239;Quérigut;CHAR;5
CODGEO;Code géographique;Code géographique;09240;Quié;CHAR;5
CODGEO;Code géographique;Code géographique;09241;Rabat-les-Trois-Seigneurs;CHAR;5
CODGEO;Code géographique;Code géographique;09242;Raissac;CHAR;5
CODGEO;Code géographique;Code géographique;09243;Régat;CHAR;5
CODGEO;Code géographique;Code géographique;09244;Rieucros;CHAR;5
CODGEO;Code géographique;Code géographique;09245;Rieux-de-Pelleport;CHAR;5
CODGEO;Code géographique;Code géographique;09246;Rimont;CHAR;5
CODGEO;Code géographique;Code géographique;09247;Rivèrenert;CHAR;5
CODGEO;Code géographique;Code géographique;09249;Roquefixade;CHAR;5
CODGEO;Code géographique;Code géographique;09250;Roquefort-les-Cascades;CHAR;5
CODGEO;Code géographique;Code géographique;09251;Roumengoux;CHAR;5
CODGEO;Code géographique;Code géographique;09252;Rouze;CHAR;5
CODGEO;Code géographique;Code géographique;09253;Sabarat;CHAR;5
CODGEO;Code géographique;Code géographique;09254;Saint-Amadou;CHAR;5
CODGEO;Code géographique;Code géographique;09255;Saint-Amans;CHAR;5
CODGEO;Code géographique;Code géographique;09256;Saint-Bauzeil;CHAR;5
CODGEO;Code géographique;Code géographique;09257;Sainte-Croix-Volvestre;CHAR;5
CODGEO;Code géographique;Code géographique;09258;Saint-Félix-de-Rieutord;CHAR;5
CODGEO;Code géographique;Code géographique;09259;Saint-Félix-de-Tournegat;CHAR;5
CODGEO;Code géographique;Code géographique;09260;Sainte-Foi;CHAR;5
CODGEO;Code géographique;Code géographique;09261;Saint-Girons;CHAR;5
CODGEO;Code géographique;Code géographique;09262;Saint-Jean-d'Aigues-Vives;CHAR;5
CODGEO;Code géographique;Code géographique;09263;Saint-Jean-du-Castillonnais;CHAR;5
CODGEO;Code géographique;Code géographique;09264;Saint-Jean-de-Verges;CHAR;5
CODGEO;Code géographique;Code géographique;09265;Saint-Jean-du-Falga;CHAR;5
CODGEO;Code géographique;Code géographique;09266;Saint-Julien-de-Gras-Capou;CHAR;5
CODGEO;Code géographique;Code géographique;09267;Saint-Lary;CHAR;5
CODGEO;Code géographique;Code géographique;09268;Saint-Lizier;CHAR;5
CODGEO;Code géographique;Code géographique;09269;Saint-Martin-de-Caralp;CHAR;5
CODGEO;Code géographique;Code géographique;09270;Saint-Martin-d'Oydes;CHAR;5
CODGEO;Code géographique;Code géographique;09271;Saint-Michel;CHAR;5
CODGEO;Code géographique;Code géographique;09272;Saint-Paul-de-Jarrat;CHAR;5
CODGEO;Code géographique;Code géographique;09273;Saint-Pierre-de-Rivière;CHAR;5
CODGEO;Code géographique;Code géographique;09274;Saint-Quentin-la-Tour;CHAR;5
CODGEO;Code géographique;Code géographique;09275;Saint-Quirc;CHAR;5
CODGEO;Code géographique;Code géographique;09276;Saint-Victor-Rouzaud;CHAR;5
CODGEO;Code géographique;Code géographique;09277;Saint-Ybars;CHAR;5
CODGEO;Code géographique;Code géographique;09279;Salsein;CHAR;5
CODGEO;Code géographique;Code géographique;09280;Saurat;CHAR;5
CODGEO;Code géographique;Code géographique;09281;Sautel;CHAR;5
CODGEO;Code géographique;Code géographique;09282;Saverdun;CHAR;5
CODGEO;Code géographique;Code géographique;09283;Savignac-les-Ormeaux;CHAR;5
CODGEO;Code géographique;Code géographique;09284;Ségura;CHAR;5
CODGEO;Code géographique;Code géographique;09285;Seix;CHAR;5
CODGEO;Code géographique;Code géographique;09287;Senconac;CHAR;5
CODGEO;Code géographique;Code géographique;09289;Lorp-Sentaraille;CHAR;5
CODGEO;Code géographique;Code géographique;09290;Sentein;CHAR;5
CODGEO;Code géographique;Code géographique;09291;Sentenac-d'Oust;CHAR;5
CODGEO;Code géographique;Code géographique;09292;Sentenac-de-Sérou;CHAR;5
CODGEO;Code géographique;Code géographique;09293;Serres-sur-Arget;CHAR;5
CODGEO;Code géographique;Code géographique;09294;Sieuras;CHAR;5
CODGEO;Code géographique;Code géographique;09295;Siguer;CHAR;5
CODGEO;Code géographique;Code géographique;09296;Aulos-Sinsat;CHAR;5
CODGEO;Code géographique;Code géographique;09297;Sor;CHAR;5
CODGEO;Code géographique;Code géographique;09298;Sorgeat;CHAR;5
CODGEO;Code géographique;Code géographique;09299;Soueix-Rogalle;CHAR;5
CODGEO;Code géographique;Code géographique;09300;Soula;CHAR;5
CODGEO;Code géographique;Code géographique;09301;Soulan;CHAR;5
CODGEO;Code géographique;Code géographique;09303;Surba;CHAR;5
CODGEO;Code géographique;Code géographique;09305;Tabre;CHAR;5
CODGEO;Code géographique;Code géographique;09306;Tarascon-sur-Ariège;CHAR;5
CODGEO;Code géographique;Code géographique;09307;Taurignan-Castet;CHAR;5
CODGEO;Code géographique;Code géographique;09308;Taurignan-Vieux;CHAR;5
CODGEO;Code géographique;Code géographique;09309;Teilhet;CHAR;5
CODGEO;Code géographique;Code géographique;09310;Thouars-sur-Arize;CHAR;5
CODGEO;Code géographique;Code géographique;09311;Tignac;CHAR;5
CODGEO;Code géographique;Code géographique;09312;La Tour-du-Crieu;CHAR;5
CODGEO;Code géographique;Code géographique;09313;Tourtouse;CHAR;5
CODGEO;Code géographique;Code géographique;09314;Tourtrol;CHAR;5
CODGEO;Code géographique;Code géographique;09315;Trémoulet;CHAR;5
CODGEO;Code géographique;Code géographique;09316;Troye-d'Ariège;CHAR;5
CODGEO;Code géographique;Code géographique;09318;Unac;CHAR;5
CODGEO;Code géographique;Code géographique;09319;Unzent;CHAR;5
CODGEO;Code géographique;Code géographique;09320;Urs;CHAR;5
CODGEO;Code géographique;Code géographique;09321;Ussat;CHAR;5
CODGEO;Code géographique;Code géographique;09322;Ustou;CHAR;5
CODGEO;Code géographique;Code géographique;09323;Vals;CHAR;5
CODGEO;Code géographique;Code géographique;09324;Varilhes;CHAR;5
CODGEO;Code géographique;Code géographique;09325;Vaychis;CHAR;5
CODGEO;Code géographique;Code géographique;09326;Vèbre;CHAR;5
CODGEO;Code géographique;Code géographique;09327;Ventenac;CHAR;5
CODGEO;Code géographique;Code géographique;09328;Verdun;CHAR;5
CODGEO;Code géographique;Code géographique;09329;Vernajoul;CHAR;5
CODGEO;Code géographique;Code géographique;09330;Vernaux;CHAR;5
CODGEO;Code géographique;Code géographique;09331;Le Vernet;CHAR;5
CODGEO;Code géographique;Code géographique;09332;Verniolle;CHAR;5
CODGEO;Code géographique;Code géographique;09334;Val-de-Sos;CHAR;5
CODGEO;Code géographique;Code géographique;09335;Villeneuve;CHAR;5
CODGEO;Code géographique;Code géographique;09336;Villeneuve-d'Olmes;CHAR;5
CODGEO;Code géographique;Code géographique;09338;Villeneuve-du-Latou;CHAR;5
CODGEO;Code géographique;Code géographique;09339;Villeneuve-du-Paréage;CHAR;5
CODGEO;Code géographique;Code géographique;09340;Vira;CHAR;5
CODGEO;Code géographique;Code géographique;09341;Viviès;CHAR;5
CODGEO;Code géographique;Code géographique;09342;Sainte-Suzanne;CHAR;5
CODGEO;Code géographique;Code géographique;10002;Ailleville;CHAR;5
CODGEO;Code géographique;Code géographique;10003;Aix-Villemaur-Pâlis;CHAR;5
CODGEO;Code géographique;Code géographique;10004;Allibaudières;CHAR;5
CODGEO;Code géographique;Code géographique;10005;Amance;CHAR;5
CODGEO;Code géographique;Code géographique;10006;Arcis-sur-Aube;CHAR;5
CODGEO;Code géographique;Code géographique;10007;Arconville;CHAR;5
CODGEO;Code géographique;Code géographique;10008;Argançon;CHAR;5
CODGEO;Code géographique;Code géographique;10009;Arrelles;CHAR;5
CODGEO;Code géographique;Code géographique;10010;Arrembécourt;CHAR;5
CODGEO;Code géographique;Code géographique;10011;Arrentières;CHAR;5
CODGEO;Code géographique;Code géographique;10012;Arsonval;CHAR;5
CODGEO;Code géographique;Code géographique;10013;Assenay;CHAR;5
CODGEO;Code géographique;Code géographique;10014;Assencières;CHAR;5
CODGEO;Code géographique;Code géographique;10015;Aubeterre;CHAR;5
CODGEO;Code géographique;Code géographique;10017;Aulnay;CHAR;5
CODGEO;Code géographique;Code géographique;10018;Auxon;CHAR;5
CODGEO;Code géographique;Code géographique;10019;Val-d'Auzon;CHAR;5
CODGEO;Code géographique;Code géographique;10020;Avant-lès-Marcilly;CHAR;5
CODGEO;Code géographique;Code géographique;10021;Avant-lès-Ramerupt;CHAR;5
CODGEO;Code géographique;Code géographique;10022;Avirey-Lingey;CHAR;5
CODGEO;Code géographique;Code géographique;10023;Avon-la-Pèze;CHAR;5
CODGEO;Code géographique;Code géographique;10024;Avreuil;CHAR;5
CODGEO;Code géographique;Code géographique;10025;Bagneux-la-Fosse;CHAR;5
CODGEO;Code géographique;Code géographique;10026;Bailly-le-Franc;CHAR;5
CODGEO;Code géographique;Code géographique;10027;Balignicourt;CHAR;5
CODGEO;Code géographique;Code géographique;10028;Balnot-la-Grange;CHAR;5
CODGEO;Code géographique;Code géographique;10029;Balnot-sur-Laignes;CHAR;5
CODGEO;Code géographique;Code géographique;10030;Barberey-Saint-Sulpice;CHAR;5
CODGEO;Code géographique;Code géographique;10031;Barbuise;CHAR;5
CODGEO;Code géographique;Code géographique;10032;Baroville;CHAR;5
CODGEO;Code géographique;Code géographique;10033;Bar-sur-Aube;CHAR;5
CODGEO;Code géographique;Code géographique;10034;Bar-sur-Seine;CHAR;5
CODGEO;Code géographique;Code géographique;10035;Bayel;CHAR;5
CODGEO;Code géographique;Code géographique;10037;Bercenay-en-Othe;CHAR;5
CODGEO;Code géographique;Code géographique;10038;Bercenay-le-Hayer;CHAR;5
CODGEO;Code géographique;Code géographique;10039;Bergères;CHAR;5
CODGEO;Code géographique;Code géographique;10040;Bernon;CHAR;5
CODGEO;Code géographique;Code géographique;10041;Bertignolles;CHAR;5
CODGEO;Code géographique;Code géographique;10042;Bérulle;CHAR;5
CODGEO;Code géographique;Code géographique;10043;Bessy;CHAR;5
CODGEO;Code géographique;Code géographique;10044;Bétignicourt;CHAR;5
CODGEO;Code géographique;Code géographique;10045;Beurey;CHAR;5
CODGEO;Code géographique;Code géographique;10046;Blaincourt-sur-Aube;CHAR;5
CODGEO;Code géographique;Code géographique;10047;Blignicourt;CHAR;5
CODGEO;Code géographique;Code géographique;10048;Bligny;CHAR;5
CODGEO;Code géographique;Code géographique;10049;Les Bordes-Aumont;CHAR;5
CODGEO;Code géographique;Code géographique;10050;Bossancourt;CHAR;5
CODGEO;Code géographique;Code géographique;10051;Bouilly;CHAR;5
CODGEO;Code géographique;Code géographique;10052;Boulages;CHAR;5
CODGEO;Code géographique;Code géographique;10053;Bouranton;CHAR;5
CODGEO;Code géographique;Code géographique;10054;Bourdenay;CHAR;5
CODGEO;Code géographique;Code géographique;10055;Bourguignons;CHAR;5
CODGEO;Code géographique;Code géographique;10056;Bouy-Luxembourg;CHAR;5
CODGEO;Code géographique;Code géographique;10057;Bouy-sur-Orvin;CHAR;5
CODGEO;Code géographique;Code géographique;10058;Bragelogne-Beauvoir;CHAR;5
CODGEO;Code géographique;Code géographique;10059;Braux;CHAR;5
CODGEO;Code géographique;Code géographique;10060;Bréviandes;CHAR;5
CODGEO;Code géographique;Code géographique;10061;Brévonnes;CHAR;5
CODGEO;Code géographique;Code géographique;10062;Briel-sur-Barse;CHAR;5
CODGEO;Code géographique;Code géographique;10063;Brienne-la-Vieille;CHAR;5
CODGEO;Code géographique;Code géographique;10064;Brienne-le-Château;CHAR;5
CODGEO;Code géographique;Code géographique;10065;Brillecourt;CHAR;5
CODGEO;Code géographique;Code géographique;10066;Bucey-en-Othe;CHAR;5
CODGEO;Code géographique;Code géographique;10067;Buchères;CHAR;5
CODGEO;Code géographique;Code géographique;10068;Buxeuil;CHAR;5
CODGEO;Code géographique;Code géographique;10069;Buxières-sur-Arce;CHAR;5
CODGEO;Code géographique;Code géographique;10070;Celles-sur-Ource;CHAR;5
CODGEO;Code géographique;Code géographique;10071;Chacenay;CHAR;5
CODGEO;Code géographique;Code géographique;10072;La Chaise;CHAR;5
CODGEO;Code géographique;Code géographique;10073;Chalette-sur-Voire;CHAR;5
CODGEO;Code géographique;Code géographique;10074;Chamoy;CHAR;5
CODGEO;Code géographique;Code géographique;10075;Champfleury;CHAR;5
CODGEO;Code géographique;Code géographique;10076;Champignol-lez-Mondeville;CHAR;5
CODGEO;Code géographique;Code géographique;10077;Champigny-sur-Aube;CHAR;5
CODGEO;Code géographique;Code géographique;10078;Champ-sur-Barse;CHAR;5
CODGEO;Code géographique;Code géographique;10079;Channes;CHAR;5
CODGEO;Code géographique;Code géographique;10080;Chaource;CHAR;5
CODGEO;Code géographique;Code géographique;10081;La Chapelle-Saint-Luc;CHAR;5
CODGEO;Code géographique;Code géographique;10082;Chapelle-Vallon;CHAR;5
CODGEO;Code géographique;Code géographique;10083;Chappes;CHAR;5
CODGEO;Code géographique;Code géographique;10084;Charmont-sous-Barbuise;CHAR;5
CODGEO;Code géographique;Code géographique;10085;Charmoy;CHAR;5
CODGEO;Code géographique;Code géographique;10086;Charny-le-Bachot;CHAR;5
CODGEO;Code géographique;Code géographique;10087;Chaserey;CHAR;5
CODGEO;Code géographique;Code géographique;10089;Châtres;CHAR;5
CODGEO;Code géographique;Code géographique;10090;Chauchigny;CHAR;5
CODGEO;Code géographique;Code géographique;10091;Chaudrey;CHAR;5
CODGEO;Code géographique;Code géographique;10092;Chauffour-lès-Bailly;CHAR;5
CODGEO;Code géographique;Code géographique;10093;Chaumesnil;CHAR;5
CODGEO;Code géographique;Code géographique;10094;Chavanges;CHAR;5
CODGEO;Code géographique;Code géographique;10095;Le Chêne;CHAR;5
CODGEO;Code géographique;Code géographique;10096;Chennegy;CHAR;5
CODGEO;Code géographique;Code géographique;10097;Chervey;CHAR;5
CODGEO;Code géographique;Code géographique;10098;Chesley;CHAR;5
CODGEO;Code géographique;Code géographique;10099;Chessy-les-Prés;CHAR;5
CODGEO;Code géographique;Code géographique;10100;Clérey;CHAR;5
CODGEO;Code géographique;Code géographique;10101;Coclois;CHAR;5
CODGEO;Code géographique;Code géographique;10102;Colombé-la-Fosse;CHAR;5
CODGEO;Code géographique;Code géographique;10103;Colombé-le-Sec;CHAR;5
CODGEO;Code géographique;Code géographique;10104;Cormost;CHAR;5
CODGEO;Code géographique;Code géographique;10105;Courcelles-sur-Voire;CHAR;5
CODGEO;Code géographique;Code géographique;10106;Courceroy;CHAR;5
CODGEO;Code géographique;Code géographique;10107;Coursan-en-Othe;CHAR;5
CODGEO;Code géographique;Code géographique;10108;Courtaoult;CHAR;5
CODGEO;Code géographique;Code géographique;10109;Courtenot;CHAR;5
CODGEO;Code géographique;Code géographique;10110;Courteranges;CHAR;5
CODGEO;Code géographique;Code géographique;10111;Courteron;CHAR;5
CODGEO;Code géographique;Code géographique;10112;Coussegrey;CHAR;5
CODGEO;Code géographique;Code géographique;10113;Couvignon;CHAR;5
CODGEO;Code géographique;Code géographique;10114;Crancey;CHAR;5
CODGEO;Code géographique;Code géographique;10115;Creney-près-Troyes;CHAR;5
